Name,Date,Review,Rating,Developer,Website
bartmen1192,2022-04-01,"Все номера не действительны!! +7 (499) 356-32-51, +7 (495) 967-13-13, +7 (916) 161-12-74. 2 городских номера не существуют, 3 номер мобильный это частный номер человека который отношение не имеет к компании Самолет. Когда в поиске...
Нет
В тексте всё указал",1,Самолет,Otzovik
Аноним4205235,2021-08-31,"Очень разочаровал застройщик Самолёт!!! 1. Отдел продаж вешает лапшу на уши, по срокам сдачи…купила квартиру в квартале Некрасовка и мне называли сроки март, апрель, что точно передача ключей будет досрочная)) смело при покупке добавляйте +...
Нет
Враньё и отсутствие клиентоориентированности",1,Самолет,Otzovik
Леон666,2023-04-10,"При покупке квартиры в жк люберцы обещано много и ничего по факту невыполнено. на сайте дом заселен, а ключи не выдают, только обещают, сроки отодвигают регулярно. за задержку ключей, компенсации не будет ссылаются на мораторий...
При покупке доброжелательные и обходительные.много обещают. Единственный плюс это метро в пешей доступности
Сроки нарушены ,ключи невылают.выплаты за нарушение небудет.территория не обустроена хотя на сайте указано ,что дом заселен!!.кругом мусор строительный и бытовой.по телефону говорят ,что вам позвонят и неделают этого.",1,Самолет,Otzovik
Тит Пулеон,2023-03-27,"У них есть проект в МО, называется ""Пятницкие Луга"" возле п. Юрлово и д. Фёдоровка, г. о. Химки. Покупатели квартир и инвесторы должны знать о том что пятницкое шоссе в сторону Москвы не едет вообще...
используют гастарбайтеров
Уничтожают природу",1,Самолет,Otzovik
Pride7777,2023-03-21,"Выставили счет 9500 за месяц за однушку. На запросы о перерасчете никто ответить не может, все стрелки переводят друг на друга. Звонят через день напоминают об оплате. Ужас а не...
Нет
Один большой минус",1,Самолет,Otzovik
Борис555777,2023-03-18,"Ужасное отношение к покупателю. Единственное место, где к тебе относятся по-человечески это отдел продаж. Отдел заселения. это вообще самое ужасное место этой компании. Сотрудники вообще не знают свою работу, хамят, не знают, что головной офис...
Плюсов нет
Один большой минус. Не советую обращаться в эту компанию. После того как вы отдали деньги за покупку, с этого момента вы никому не нужны",1,Самолет,Otzovik
Полет77,2023-01-27,"Квартира не получена к сроку. Сотрудники Самолета врут, сама компания просрочив выполнение своих обязательств даже не удосуживается сказать извините и сроки сдачи...
Пока не увидела
Описала ниже",1,Самолет,Otzovik
am1970,2022-08-11,"При выдаче ключей от моей квартиры в ЖК Остафьево, менеджер Князе*а Ека*** смогла полностью испортить мое впечатление о компании Самолёт! Мало того, что она используя ложные предлоги, навязывала нам дополнительные услуги. Она позволяла себе грубо...
Нет
Хамство и не профессионализм",1,Самолет,Otzovik
shihuandi2006,2022-07-04,"Получила я свою долгожданную двушку в Большом Путилково Просторная 9. Просрочили сдачу на пол года. Не смотря на то, что покупала без отделки, но и это нормально передать не смогли. Пробита балконная дверь. Пол года...
Для меня их уже нет
Нет обратной связи. Не устраняют недостатки",1,Самолет,Otzovik
сталкер федя,2022-06-13,"Застройщик ""Самолет Девелопмент"". При покупке квартиры от застройщика соблазнили проекты дальнейшего развития микрорайона, менеджеры в офисе продаж в Химках, на Тепличном проезде просто соловьём заливались, но на деле построили пять многоэтажных домов, на склоне, всего...
не знаю, встаю в 5.00 приезжаю в 22.00, просто ночую
нет инфраструктуры, школы, сада, нормального транспорта",2,Самолет,Otzovik
Aleksandramvchan,2022-05-25,"Приобретала квартиру у застройщика ""Самолет"", офис продаж красивый, презентация о ЖК замечательная, менеджеры и сотрудники приветливые, но как только вы подписываете контракт, то отношение резко меняется: документы швыряют, на звонки не отвечают, игнорируют сообщения, негативное...
Красивый офис
Отношение к клиентам после сделки",1,Самолет,Otzovik
sergeysmir777,2021-10-17,"Добрый день, хочу поделиться, как на самом деле обстоят дела с жк Горки парк в Коробово. В пруд все местное население сливает мочу, вонь стоит вокруг, особенно весной и самое главное пробки последний год по...
Нет
Транспортная доступность",1,Самолет,Otzovik
tasha1908,2023-01-18,"Купили квартиру в начале мая 2022г за наличку однушку. Стройку задерживают на год, на все мои попытки выйти на ответственных людей, либо того, кто ответит на вопросы, просто не возможно. Берут номер, говорят ""перезвонит вам...
Возможно купить квартиру дистанционно
Задержка стройки Не перезванивают и не выходят на связь",1,Самолет,Otzovik
Аноним4858106,2022-08-23,"Сегодня, 23 августа, Пригород Лесное был оставлен с 14-00 и до 21-00 ( возможно, и до утра, сейчас 21-00) без электричества, горячей и холодной воды. Плиты у нас не газовые, а электрические. Это значит, что...
Жильё здесь дешевле чем в других районах МО
Вечные пробки, страшные пробки на въезд в Пригород, звукоизоляции в квартирах нет совсем",1,Самолет,Otzovik
Аноним4765985,2022-07-01,"Компания не клиентоориентированная, на запросы и жалобы абсолютно не реагирует и не отвечает. Постоянно обманывает по срокам сдачи, по материалам. Ужасное качество отделки. Переделывать ничего не хотят. В квартире в Остафьево, которая должна быть сдана...
Нет
Во всем",2,Самолет,Otzovik
999SRR999,2022-04-14,"Господи, продавать 1 комнатную квартиру а рекламировать ее как будто это двушка вы серьезно??? А двушку вы считаете трешкой???!!! Интересно с какого времени Кухня стала комнатой?! Судя вашей логики студия это однокомнатная квартира а что...
Никаких
Цены,и «гении маркетинга»",1,Самолет,Otzovik
Iritta,2021-12-20,"Добрый день! 19.11.2021 у меня прошла сделка по квартире в Пригороде Лесное. Мой менеджер по сделке был Великанов Даниил Сергеевич. Хочу оставить отзыв о его работе. На мой взгляд, менеджер застройщика должен сопровождать клиента на...
Цена
Сопровождение сделки из рук вон плохо. Никаких советов, пояснений, помощи, минимум информации.",2,Самолет,Otzovik
447788ooaa,2021-03-10,"Добрый день. Всем кто планирует приобрести недвижимость у застройщика ""САМОЛЕТ"" ЖК Остафьево будьте внимательны!!!!! Я не советую. Приобрели квартиру в январе 2019 года и до сих пор ключи не получили. Сегодня 10 марта 2021 года...
Новый район, должны быть сады и школы, экология, планировалась экономия по цене, но 2,5 года на съёмной квартире и ипотека все перечеркнули
Отношение застройщика к дольщикам, пока не развита инфраструктура, нет поликлиники, нет бассейна и спортивной школы для детей",2,Самолет,Otzovik
p4wl,2020-12-23,"1. Проблемы с водоснабжением, снимаю квартиру в доме, построенном самолетом, время от времени случаются течи в стояке, разумеется, для устранения этих течей стояк перекрывают. 2 Самолет вообще не думает о парковках, дома строятся вообще без...
Пока не вижу
Полно",1,Самолет,Otzovik
Tatami-t,2022-05-24,"Никому не рекомендую связываться с ГК Самолёт. ЖК Остафьево, вторая очередь- задержка выдачи ключей на пол года. И квартиры ещё в бетоне в некоторых секциях. А где и сделана отделка, хуже некуда. И прогресса не...
Нет
Задержка выдачи ключей, отделка отвратительного качества",1,Самолет,Otzovik
Nattie0308,2021-05-24,"Самый ужасный застройщик, с которым приходилось сталкиваться! Моя бабушка купила квартиру в Девяткино, Воронцовский бульвар, квартире нет ещё и года, а она вся сыпется! И не надо говорить, что дом ""усаживается"", дело в кривых руках...
Их нет.
Вся компания-один сплошной минус",1,Самолет,Otzovik
Batlex,2020-07-06,"Я приобрёл квартиру в ЖК Томилино Парк по адресу ул. Крымская 12/11. На этапе заключения сделки сотрудники ГК Самолёт очень активные - отдел продаж на хорошем уровне. Но когда возникают вопросы после заключения сделки, тут...
Приемлемые цены.
Отвратительное качество отделки, применение самых дешёвых материалов, отвратительное отношение к клиентам после заключения сделки.",1,Самолет,Otzovik
Romanova Yuliya,2022-04-12,"Группа Самолёт безобразно относится к жителям, которые уже приобрели недвижимость. Решение элементарного вопроса по заявке не решается уже больше месяца. Нагло берут заявку в работу и через минуту заявка закрыта без решения проблемы. Комментарии по...
нет
УК отказывается решать проблемы жителей",1,Самолет,Otzovik
Kristebra,2022-01-19,"Никому не рекомендую данного застройщика! Со сдачей квартир большие задержки! Купила квартиру в 2020 году со сроком сдачи октябрь 2023 г. В итоге прошел год, обнаружились какие-то проблемы с проектом, внесли изменения, разослали всем дополнительное...
Красивый внешний вид домов
Не соблюдение сроков сдачи, Несоблюдение сроков выплаты неустойки",1,Самолет,Otzovik
All truth,2021-12-07,"Цена указанная в объявлении не соответствует действительности, в процессе ""продажи"" увеличивается, вы ни когда не будете знать точной стоимости квартиры, потом сюрприз будет). При этом стоимость оказывается значительно выше рыночной и весь смысл экономии на...
Нет
Отсутствие достоверной информации для покупателя",1,Самолет,Otzovik
Moonzet,2021-11-27,"Менеджеры безбожно врут, только бы втюхать вам кв. 1. Обещали, что в стомость квартиры включен умный дом с одним набором функций, по факту будет полоумный дом, если хотите остальные функции - покупайте, велкам. Обещали машиноместа...
их нет
говорят неправду, обещают одно, по факту другое",1,Самолет,Otzovik
Vikysichka2010,2021-10-24,"Хочу рассказать о застройщике «Самолёт». Купили квартиру в ЖК «Люберцы». Ключи дали с задержкой на 10 дней, но это цветочки. При осмотре квартиры, были обнаружены замечания: кривые стены (очень кривые, видно не вооруженным глазом), отсутствует...
Отсутствуют
Отделка не качественная, исправлять строительные недостатки не собираются.",1,Самолет,Otzovik
dolchik-ostafevo,2021-04-20,"ЖК Остафьево Срок получения ключей по договору ДДУ 30 ноября 2020 г. На дворе 20 апреля 2021 и все никак, кормят нас завтраками, обедами и даже ужинами. Ничего сказать не могут или не хотят по...
Крупный застройщик, но плюс ли это в той ситуации, с которой мы столкнулись‍♀️
Не соблюдают условия договора и указанных сроков",1,Самолет,Otzovik
ВероНикаАлекс,2021-04-02,"КОМПАНИЯ ИСПОРТИЛАСЬ ДО УРОВНЯ СУ-155. УЖЕ ПОЖАЛЕЛА ЧТО СВЯЗАЛАСЬ С САМОЛЁТОМ!!! КАК БЫ ИХ НЕ ЖДАЛА ТАКАЯ ЖЕ УЧЕСТЬ... Купила квартиру у Самолёта в ""Томилино Парк"" в 2019г. по ДДУ. По плановым срокам сдача корпуса...
дома монолит с кирпичом и хорошие планировки, в отличии ПИК
дальше отдела продаж нет работы с участниками. затягивание сроков сдачи. вовремя не сдают инфраструктуру.",1,Самолет,Otzovik
Дмитрий копысов,2019-10-27,"Купили квартиру, ремонт сделан так, что опасно жить. Уродливый ремонт сотрудники компании назвали вполне приемлемым и замечания принимать отказались. Затем прислали односторонний акт, но при этом кьючи отдавать не хотят, требуют подписать акт в котором...
Река рядом, липовая рощя рядом.
Вообще негде парковать машину, машиноместо стоит дорого+ подвалы заливает грунтовыми водами, снаружи дома еще ничего, но внутри никакого класса комфорт, это голимый эконом,",1,Самолет,Otzovik
Irencho7,2022-02-21,"Покупаешь готовую квартиру, чтоб заселяться, и обещают выдавать ключи на днях прям, проходит больше месяца и ты даже ключи не получили, и отдел заселения даже и не париться об этом, кормит обещаниями мол ждите. Знали...
Только любезный менеджер.
Честно пожалели уже,увидев двор,где нет мест для парковки вообще,и платных тоже нет",2,Самолет,Otzovik
Witcher26,2021-10-15,"Ждем квартиру в 3-й очереди ЖК ""Пригорода Лесное"" уже который месяц? после даты окончания срока в ДДУ. При покупке менеджеры ссали в уши, что дома будут сданы в раньше срока в феврале-марте 2021 года. Ввод...
нет
Зря потраченные деньги и нервы. Устанете платить за аренду жилья",1,Самолет,Otzovik
Бублик1,2021-09-23,"Уважаемая компания, вы, пожалуйста, отправьте на обучение своих сотрудников как необходимо общаться/разговаривать/ переписываться с людьми. Ваши сотрудники как никак лицо Вашей компании. Вы не делаете одолжение когда сотрудничаете с той или иной компанией. Вы не...
Хамство перекрывает ваши плюсы
Невоспитанные сотрудники",1,Самолет,Otzovik
VadimVlad1980,2021-09-10,"Добрый день, Отправляли в данную ""организацию"" коммерческое предложение курьерской доставкой с Владивостока. Отказались брать со словами, что они ""не ждали от этого отправителя письма"". Другие компании спокойно получили корреспонденцию. Не рекомендую с ними...
не знаю есть ли они вообще
отсутствие деловой этики, заносчивость и гиперважность",1,Самолет,Otzovik
Kristin2552,2021-02-01,"[цензура] и обманщики. Купили квартиру в ЖК Остафьево, по ДДУ ключи должны были быть переданы с апреля по ноябрь 2020 года. Сейчас февраль 2021 - ключами и не пахло, кормят завтраками. До сих пор не...
Нет
Обман по ДДУ Наплевательское отношение к дольщикам Подкупают телевидение, чтобы не портили им рекламу Лжецы и подлецы",1,Самолет,Otzovik
asanova17021988,2022-04-12,"Внимание покупателям недвижимость в ЖК Остафьево!!! В 300 м от ЖК строится бетонный завод. В офисе продаж это не озвучивают. не приобретайте там квартиру, ваши дети будут дышать этой...
плюсов нет, портят воздух.
одни минусы, транспорта нет, еще и воздух начали портить. Не рекомендую!!!!",1,Самолет,Otzovik
Ледокол ШААГДАЛ,2021-07-07,"Мало того, что под видом квартир и по цене за элитное жильё продают апартаменты без прописки, так ещё такие назойливые - как голодные собаки!!! И блокируешь и отказываешься с ними далее говорить - настойчиво названивают...
Агрессивная реклама
Реклама не соответствует реалиям",1,Самолет,Otzovik
oleg ryazantsev,2021-07-07,"По отключению электроэнергии в ПВЗ Озон была оформлена заявка №318108. Долго припирались с аварийной диспетчерской службой, и только после оплаты 500рублей, пришёл электрик и в своём распределительном шкафу включил автомат защиты. ЖЛОБЫ!!! Оформили заявку, как...
Звоня в аварийную службу, будьте готовы что ваш номер просто заблокируют.
Из-за безответственного отношения аварийных служб пострадали клиенты и репутация ПВЗ Озон.",1,Самолет,Otzovik
Илья24021985,2020-07-24,"Пытаюсь с ними судиться. Из меня пострадавшего делают виновного! Два года пользовались моими деньгами, после разрыва дду, Прочили сдачу на 9 месяцев от обещанной первоначально и на 4 от даты указанной в ДДУ. вернули только...
нет
Постоянно врут. Чувствуют себя неприкасаемыми. Нарушают сроки передачи ключей. Экономят на всём за счёт покупателей!",1,Самолет,Otzovik
Оксана1709,2020-05-18,"Всем доброго времени суток! Я очень мечтала о своем уголке. Не важны были размеры, и отдаленность особую роль не играло. Понимала, что лучше взять ипотеку и жить в своей квартире, чем платить более двадцати тысяч...
дешево
ужасный ремонт, лучше бы вообще не делали",2,Самолет,Otzovik
Тат Сл,2020-05-13,"Купила в ипотеку квартиру во второй очереди район Пригород лесное. Снимаю жильё и плюс плачу ипотеку с июня 2018 года, 31 марта 2020 был конечный срок сдачи дома. Дом не готов, был на 31 марта...
Нет
Задержка сдачи квартиры.",1,Самолет,Otzovik
Аноним3968232,2021-04-28,"Хамство отдела заселения не знает границ, в срок не сдают дома врут на каждом шагу, навязывают приёмку без осмотра, сервис...
Нет плюсов
Отвратительная компания",1,Самолет,Otzovik
Максимус987,2021-03-05,"Не слушайте менеджеров, оставляя залог нужно быть на 100% уверенным в покупке !!! Деньги не возвратные если банки одобрили, а вы передумали. Менеджеры говорят, что возвратные. Не красиво поступают. Итог...
Кофе бесплатное
Томилино , птицефабрика , фекалий домашних питомцев , кладбище , возможно постройка ещё одной эстокады Лыткарино - железнодорожный - Балашиха . Тогда комплекс будет в кольце дорог",1,Самолет,Otzovik
Аноним3731046,2021-01-23,"Купила квартиру в ЖК Остафьево в октября 2018 года, срок сдачи со второго квартала 2020 не позднее 30 ноября 2020 года. На дворе конец января 2021 года и застройщик отмалчивается по какой причине не может...
Меркнут все плюсы
Затягивание сроков сдачи, и отделка в квартирах",1,Самолет,Otzovik
Ларри237,2020-12-02,"На сайте этого застройщика много вранья! Лучше не покупаться! Приобрели квартиру по ДДУ в 2018 г. Должны были сдать 1 очередь в марте 2020 г., этот срок прописан в ДДУ - он нас устроил. Сейчас...
То, что обещали
От обещаний осталось 50%",1,Самолет,Otzovik
Аноним3503322,2020-10-21,"Приобрела квартиру в ЖК ""Пригород Лесное"" и очень сожалею, мало того что каждый день чувствуем отвратительный и зловонный запах от рядом стоящего завода АО ""Москокс, который травит наших детей и еще не известно как скажется...
недорогая цена за квартиру
рядом вонючий завод АО ""Москокс"", нет дороги, ломаются лифты",1,Самолет,Otzovik
Denis Mishkin,2020-07-15,"Приобрел апартаменты на этапе строительства в 2018 в ЖК Самолет (деревня Раздоры). Сроки сдачи отодвинулись более чем на полгода. Отделка оказалась плохая, очень дешевая и сплошные ""косяки"", все кривое. Местные строители сказали, что не повезло...
Расположение
Отношение к покупателю, после оплаты",2,Самолет,Otzovik
Л-Л,2020-06-29,"Я пенсионерка, 82 года. Жила в однокомнатной квартире в центре Москвы. ""Купилась"" на рекламу в 2018 году на баннерах Москвы о квартирах в Компании ""Самолет"" от 19000 рублей. Пенсия не большая, у меня было три...
Вежливый персонал, бесплатный кофе и горячий шоколад из автомата в отделе продаж. Шоурум. Уютный офис. Симпатичные квартиры, новые лифты и подъезд красивый. Дворики и инфраструктура вокруг дома приятная.
Компания не выполнила обещаний по срокам сдачи. Выдала ключи, не вписав дом в Росреестр.",1,Самолет,Otzovik
Аноним3191954,2020-05-28,"Сотрудники все грубить только умеют. Ни один из них после заключения договора не могут нормально ответить на вопрос. Куда бы не звони везде одно и то же. Звоните туда, звоните сюда!!!! Мы не знаем, а...
Сплошные минусы откуда плюс то возьму если ничего хорошего не услышала.
Менеджеры треплются хорошо пока продают , а потом в кусты. Менеджеры по передаче ключей только и умеют хамить , грубить и молча отключать телефон.",1,Самолет,Otzovik
fans84,2019-10-30,"Не вздумайте покупать тут квартиры и темболее с отделкой! Окна продувает как будто их нет вообще, и это в 3-х комнатной квартире. Говорят о гарантии! Нет её, ничего они не делают, у нас 5 заявлений...
нет
во всём один БОЛЬШОЙ минус",1,Самолет,Otzovik
Elasss,2019-07-03,"По совету подруги преобрела квартиру в Люберцах у компании ""Самолёт"". Приняла квартиру с ремонтом в ужасном состоянии, девушка которая передавала квартиру не дожидаясь вопросов говорила: окна надо менять, балкон холодный тоже менять, двери межкомнатные -...
Новый микрорайон, большие комнаты в квартирах, большие детские площадки, не далеко метро Некрасовка, есть магазин"" магнит"", рядом лес.
По ночам очень воняет, не нужные услуги консьержа, не работают домофоны, через запасной выход ходить не дают и за эого постоянно выламывают входную дверь, ужасный ремонт, в апреле когда были морозы отключили отопление, много бегает крыс.",1,Самолет,Otzovik
sad434,2018-11-12,"Пока не заплатили за квартиру с нами были вежливы, но после оплаты все изменилось. В квартире куча недоделок и косяков. Из раковины рабочие устроили пепельницу. Вся сантехника не новая, все БУ, в квартире жили рабочие...
их нет
одни минусы",1,Самолет,Otzovik
rbhbkk26012007,2018-11-06,"Купил квартиру в ЖК Внуково 2017, плюсов не нашел одни сплошные минусы: 1. Обещанная отделка домов снаружи и внутри дома не соответствует ранее при покупке заявленным требованиям, ужас; 2. Отделка квартир, лучше бы вообще нечего...
нет
полно",1,Самолет,Otzovik
troyn61,2021-03-30,"Много уже отзывов об этой компании, но моё мало отличается. Сроки сдачи затягивают на неопределённый срок, отношение к клиенту ""никакое"" - сказать очень мягко. Добиться чего-либо не возможно - руководство на связь не...
Красивые обещания.
Все обещания - обман.",1,Самолет,Otzovik
Grizzzmany,2021-02-22,"Приобретал квартиру у данного застройщика «жк Томилино Парк» и очень об этом жалею, что обратился именно к этому застройщику. Сроки сдачи домов нарушает целиком и полностью и не хватает смелости у застройщика признать, что дом...
Эконом жильё
Масса",1,Самолет,Otzovik
Дарььья,2020-12-28,"Хочу немного рассказать о безалаберном и хамском отношении застройщика ГК «Самолёт» к своим клиентам. Я владелец квартиры в ЖК «Пригород Лесное». Дом сдан совсем недавно, около полугода назад. Протекла соединительная муфта трубы горячей воды на...
На данный момент мне настолько испортили нервы минусами, что плюсов не вижу. пожалуй могу сказать что планировка- но это сугубо индивидуальный момент.
Плохое качество отделки, плохое отношение к клиентам (начнётся после того как вы внесёте свои деньги).",2,Самолет,Otzovik
спутник2020,2020-10-20,"Приобрели квартиру в ЖК ""Спутник"", ремонт отвратительный, только потолки уходят на 7 см. Комуналку платим, а дом так и не стоит на кадастре, везде обманывают, на жалобы никакой реакции или тупо отписки от...
нет
При подписании акта обманули что дом стоит на кадастре и мы можем зарегистрировать собственность.Очень плохой ремонт,особенно потолки.",1,Самолет,Otzovik
lituke1980,2020-03-15,"Искали квартиру не далеко от себя в Митино выбор пал на Большое Путилково. Позвонил менеджеру у которого уточнил какую квартиру хочу купить. Специально сказал что хочу своими глазами увидеть квартиру, мне сказали нет проблем, Вам...
Нет
Обман,как в начале так и в конце.",1,Самолет,Otzovik
89636850685Max,2019-12-06,"Купили квартиру в ЖК Томилино Парк. Началось все с обмана по срокам, 3 раза переносились сроки выдачи квартиры, в итоге все они включаю срок по ДДУ не были выполнены. С огромным трудом, скандалами и каждодневные...
только немного ниже рыночной стоимость
Очень много",1,Самолет,Otzovik
SvetlanaSH1995,2018-06-27,"Купили квартиру в микрорайоне ""Пригород Лесное"" по предварительному договору купли-продажи. Обративший первый раз в офис компании, общались, как тогда показалось, со знающим свое дело, вежливым менеджером - [персональные данные вырезаны модератором]. Как только нами были...
нет
Отношение к клиенту",1,Самолет,Otzovik
Soten,2020-03-31,"Купили квартиру в ""Пригород Лесное"" в августе 2019 г. Срок ДДУ до 31 марта 2020 г. С октября обещают, что вот вот придет смс о записи на приемку квартиры. Скитаемся по съемным с маленьким ребенком...
цена, если покупать в строящемся, кв. с отделкой, недалеко от Москвы
сроки сдачи ДДУ просрочены, транспортная доступность",2,Самолет,Otzovik
Leka24-10,2019-11-23,"Столкнулись с ужасным отношением к нам как к клиентам в процессе оформления документов. Несколько раз приезжали переподписывать договора, постоянные ошибки и забывчивость специалистов, менеджер не может ответить ни на один вопрос ни по регистрации, ни...
Плюсы только на этапе просмотров
После подписания брони , клиент становится неинтересным",1,Самолет,Otzovik
pashazenon,2019-10-14,"Приобрёл апартаменты в апарт комплексе Самолёт Групп (аффилированный застройщик ООО ""Бухта Лэнд""). 1) В рекламе и отделе продаж вводят в заблуждение, что это жилой комплекс и даже в ДДУ пишут ""жилое помещение для временного проживания""...
Жизненный опыт и судебная практика
Недобросовестное поведение Застройщика, уклонение от выполнения взятых на себя обязательств, ложь и обманом со стороны сотрудников",2,Самолет,Otzovik
iris5000,2018-10-02,"От знакомого риелтора хотела получить информацию о застройщиках в Москве, с кем можно более-менее надежно иметь дело. При упоминании о Самолет-девелопменте резкого негатива не услышала, поэтому решила рискнуть. По результатам взаимодействия пришла к выводу, что...
Низкие цены
Отношение к клиентам",3,Самолет,Otzovik
Шев Татьяна,2018-09-29,"Как правильно подмечено, на одном из сайтов, что очередное гетто-""Пригород лесное"". Если вы хотите большооой геморой, то Вам в "" Пригород лесное""! Я этот геморой ощущаю с первого дня как подписала ДДУ ( не один...
Отсутствуют , если только что близко от Москвы.
Сплошные",1,Самолет,Otzovik
ОльгаНиколаевнаЯ,2020-08-31,"Год назад купили квартиру в ЖК ""Самолет"", без отделки и не пожалели, т. к. отделка от Самолета ужасная. Застройщик обещал золотые горы (пешая доступность до метро, ТЦ, поликлиника, пожарка, отделение полиции и озеро Черное). Ничего...
Нет
Тысяча и один",1,Самолет,Otzovik
horns84,2020-08-11,"Одна из самых лживых компаний, качество постройки ужасное. На гарантийные обязательства наплевали и не собираются выполнять. Благоустройство - убогое. Вечная проблема парковок. Звукоизоляции нет. Аналогично работает и их же управляющая компания. Очень жаль потраченных денег...
нет. есть эмоции и потраченные нервы
Гарантии на свое чудо-творенье не выполняют",1,Самолет,Otzovik
Аноним3159890,2020-05-14,"Хотела приобрести квартиру, позвонила в офис, меня соединили с менеджером, она ничего внятного не сказала, просто бросила трубку. Я позвонила еще раз, сказали менеджер перезвонит, а по факту молчание. Уж если на этом этапе покупки...
их нет!
сотрудники не заинтересованы продать квартиру!",1,Самолет,Otzovik
VasilykaNe,2019-10-10,"Прежде чем покупать квартиру в ЖК Самолет нужно подумать 1000 раз. Лучше приехать, посмотреть лично район, посмотреть ремонт, дороги, парковки. Люди адекватные все расскажут. По ремонту, много косяков, конечно ты их отмечаешь в акте, но...
Для детей площадки хорошие
Остальное минусы",1,Самолет,Otzovik
phillipok,2019-09-26,"Печаль, по части отношения к клиентам. Суть- приобретали в декабре 2012 года квартиру в ЖК Люберцы 2018. И всё сначала шло хорошо. НО - после покупки квартиры отношение- резко меняется. Начну с малого- менеджеры уверяли...
Цены (квартиры прагматик класс), в массе своей сроки- сдают вовремя
Игнорирование запросов клиента. Пустые обещания менеджерского состава",2,Самолет,Otzovik
bestolochiLesnoe,2019-09-15,"Нет парковочных мест, вообще нет, УК и Застройщик загоняют всех на платные парковки, нет ни камер, огромные дырки в сетках по периметру, за машины там ответственности никто не несет -об этом говорят открыто, буквально 2...
закаты,закаты, закаты...
парковок нет, пробки бордовые, единственный выезд из ЖК со светофором в 3 секунды,ремонт ужасный, потом еще и переделывать его денег надо будет, воняет шпалами от завода МосКокса",1,Самолет,Otzovik
MISHGAN4EG,2019-08-28,"Добрый день! отзыв по дому ул. Камова, д. 11/5, ЖК Люберцы 2018 - отделка неплохая, грязно, абсолютно никакой прагматичности - только тупость проектировщиков и тех, кто принимал решение по планировке квартир. Полное игнорирование обращений на...
лес, относительная близость к метро, красивые детские площадки
плохая транспортная доступность, ""глухость"" руководства застройщика к жителям",1,Самолет,Otzovik
UmkaLubasha,2019-08-28,"Недавно пришлось написать обращение к директору данной конторы, думаю исходя из моего письма вам будет все понятно. Добрый день! Прошу объяснить почему в очередной раз изменяют график заселения ЖК Томилино, сдвигают сроки и ничего не...
Никаких!
Вся компания один большой минус!",1,Самолет,Otzovik
123Владимир,2019-04-05,"Отдел заселения говорит одно, отдел сервиса другое! Никто ни за что не отвечает! Один отдел не знает, что делает другой, информация отличается кардинально. Спрашиваю срок ввода здания в эксплуатацию, сообщить не могут! Спрашиваю имена руководителей...
пока не знаю
в комментарии",1,Самолет,Otzovik
mikheeva999,2018-07-04,"Сегодня мы ездили принимать квартиру по ее готовности (подписывать акт приема передачи объект долевого строительства), находящийся по адресу г. Люберцы, ул. Вертолетная, дом 44, квартира 189. После осмотра квартиры были выявлены недочеты, которые мы прописали...
цена
некачественная отделка хамское отношение к клиентам",1,Самолет,Otzovik
Аноним1620720,2018-02-06,"Не покупайте квартиру в жк Люберцы самолёт! Мы приобрели квартиру в первой очереди 2015 году. Живем уже два года. Обстановка с транспортом становится невыносимей с каждым днём! До станции Люберцы 1 маршрутка может доехать за...
Не хочется описывать.
Транспортная обстановка убивает все преимущества.",1,Самолет,Otzovik
Gogra,2017-09-09,"Не буду утомлять вас рассказами о том, почему мы выбрали самолет, да и инфы о компании более чем достаточно. Расскажу лучше, почему я жалею о покупке и мечтаю скорее переехать. Во-первых, транспорт: представьте себе, что...
Стоимость и строительство относительно недалеко метро
Полное наплевательство застройщика на тех, кто уже купил квартиры",2,Самолет,Otzovik
Sergey Gushchin,2020-06-04,"Не связывайтесь с этим застройщиком! 31.03.2020 года закончился срок по договору долевого участия, сегодня 4.06.2020, эти скоты до сих пор не передали нам наше жилище!!! Каждый день какие то новые отговорки! Сотрудники в отделе заселения...
Нету их
Лживый застройщик",1,Самолет,Otzovik
Аноним2534150,2019-07-29,"ПРЕДОСТЕРЕЖЕНИЕ от ДДУ в САМОЛЕТ!!!! В прошлом году решили купить квартиру. Долго выбирали где, и у какого застройщика. Выбрали ТОМИЛИНО 2018 САМОЛЕТ. И сейчас стало понятно, какую ошибку совершили. При подписании ДДУ менеджер, обещал получение...
Плюсов нет.
Не соблюдают сроки. Очень плохая отделка.",1,Самолет,Otzovik
olganord31,2019-11-14,"Покупали квартиру в 2017 году во Внуково. Перед оформлением сделки так красиво все рассказывали, а по факту вранье! Обещали паркинг, в итоге не сдали и сейчас переделывают его в магазины-офисы. Качество отделки ужасное!!! Обои отваливаются...
Московская прописка
Ужасное качество отделки, сервисные службы не отвечают",1,Самолет,Otzovik
ViktoriyaBS,2018-04-18,"Заехали в 2017г летом, в ЖК Самолет, вонь бесконечная, в ЖК нет ни кустиков ни деревьев (и сажать их наверное не будут) - так в первой очереди для заманухи что-то натыкали, отчет повесели об озеленении...
Плюсов в данном ЖК нет
Дома, экология, сады, школы, магазины, ДОРОГИ",1,Самолет,Otzovik
